index,time,SWE_monthly,Seasonal_Year,SWE_1mo,month,Gringorten_p,SWEI,station_id,lon,lat,Elevation_Category
49780,1999-02-01,190.2182616,1998,190.2182616,2,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49781,1999-03-01,194.1689453,1998,194.1689453,3,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49782,1999-04-01,256.62011805,1998,256.62011805,4,0.5113327289211242,0.028410760338111435,142,-114.8639,51.2355,1500_2000m
49783,1999-05-01,56.017577455,1998,56.017577455,5,0.6019945602901179,0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49784,1999-10-01,138.6995853,1999,138.6995853,10,0.7606527651858569,0.7084039025865259,142,-114.8639,51.2355,1500_2000m
49785,1999-11-01,70.92492674,1999,70.92492674,11,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49786,1999-12-01,38.0823974,1999,38.0823974,12,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49787,2000-01-01,229.875,1999,229.875,1,0.17135086128739802,-0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49788,2000-02-01,708.2246103,1999,708.2246103,2,0.7606527651858569,0.7084039025865259,142,-114.8639,51.2355,1500_2000m
49789,2000-03-01,1172.754882,1999,1172.754882,3,0.8513145965548505,1.0420881611080308,142,-114.8639,51.2355,1500_2000m
49790,2000-04-01,398.26171843,1999,398.26171843,4,0.8059836808703537,0.8631906779003945,142,-114.8639,51.2355,1500_2000m
49791,2000-05-01,46.480468755,1999,46.480468755,5,0.5339981867633726,0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49792,2000-10-01,29.933509771769998,2000,29.933509771769998,10,0.23934723481414327,-0.7084039025865253,142,-114.8639,51.2355,1500_2000m
49793,2000-11-01,115.85333254,2000,115.85333254,11,0.2620126926563917,-0.6371526981050464,142,-114.8639,51.2355,1500_2000m
49794,2000-12-01,340.9311525,2000,340.9311525,12,0.3980054397098821,-0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49795,2001-01-01,609.889771,2000,609.889771,1,0.5793291024478695,0.2001774594990572,142,-114.8639,51.2355,1500_2000m
49796,2001-02-01,677.875,2000,677.875,2,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49797,2001-03-01,428.562013,2000,428.562013,3,0.35267452402538535,-0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49798,2001-04-01,731.38281057,2000,731.38281057,4,0.8966455122393473,1.2626667296332,142,-114.8639,51.2355,1500_2000m
49799,2001-05-01,3.3232421425,2000,3.3232421425,5,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49800,2001-10-01,59.99148571631,2001,59.99148571631,10,0.5339981867633726,0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49801,2001-11-01,169.2647705119,2001,169.2647705119,11,0.443336355394379,-0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49802,2001-12-01,773.130371,2001,773.130371,12,0.8059836808703537,0.8631906779003945,142,-114.8639,51.2355,1500_2000m
49803,2002-01-01,439.211915,2001,439.211915,1,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49804,2002-02-01,442.15625,2001,442.15625,2,0.443336355394379,-0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49805,2002-03-01,1124.126953,2001,1124.126953,3,0.828649138712602,0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49806,2002-04-01,782.996095,2001,782.996095,4,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49807,2002-05-01,312.15331928,2001,312.15331928,5,0.987307343608341,2.2354882406973298,142,-114.8639,51.2355,1500_2000m
49808,2002-10-01,175.73455803,2002,175.73455803,10,0.8513145965548505,1.0420881611080308,142,-114.8639,51.2355,1500_2000m
49809,2002-11-01,123.74383509,2002,123.74383509,11,0.30734360834088853,-0.5033941031815273,142,-114.8639,51.2355,1500_2000m
49810,2002-12-01,63.81396495,2002,63.81396495,12,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49811,2003-01-01,170.0535887,2002,170.0535887,1,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49812,2003-02-01,638.893066,2002,638.893066,2,0.6473254759746147,0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49813,2003-03-01,788.6782232,2002,788.6782232,3,0.7606527651858569,0.7084039025865259,142,-114.8639,51.2355,1500_2000m
49814,2003-04-01,196.437500415,2002,196.437500415,4,0.35267452402538535,-0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49815,2003-05-01,170.57910178,2002,170.57910178,5,0.8739800543970989,1.145408711817518,142,-114.8639,51.2355,1500_2000m
49816,2003-10-01,58.32440196576,2003,58.32440196576,10,0.4886672710788758,-0.028410760338111296,142,-114.8639,51.2355,1500_2000m
49817,2003-11-01,837.43866,2003,837.43866,11,0.987307343608341,2.2354882406973298,142,-114.8639,51.2355,1500_2000m
49818,2003-12-01,1027.398926,2003,1027.398926,12,0.9419764279238442,1.5715836352364512,142,-114.8639,51.2355,1500_2000m
49819,2004-01-01,1131.450927,2003,1131.450927,1,0.8739800543970989,1.145408711817518,142,-114.8639,51.2355,1500_2000m
49820,2004-02-01,935.238039,2003,935.238039,2,0.8966455122393473,1.2626667296332,142,-114.8639,51.2355,1500_2000m
49821,2004-03-01,325.4643555475,2003,325.4643555475,3,0.23934723481414327,-0.7084039025865253,142,-114.8639,51.2355,1500_2000m
49822,2004-04-01,100.4345706,2003,100.4345706,4,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49823,2004-05-01,184.6406244475,2003,184.6406244475,5,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49824,2004-10-01,94.42468289197001,2004,94.42468289197001,10,0.6246600181323663,0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49825,2004-11-01,48.1269531,2004,48.1269531,11,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49826,2004-12-01,224.1036382,2004,224.1036382,12,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49827,2005-01-01,502.6059572,2004,502.6059572,1,0.37533998186763373,-0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49828,2005-02-01,200.46215793,2004,200.46215793,2,0.17135086128739802,-0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49829,2005-03-01,261.17431606125,2004,261.17431606125,3,0.21668177697189486,-0.783448893414017,142,-114.8639,51.2355,1500_2000m
49830,2005-04-01,28.859863278749998,2004,28.859863278749998,4,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49831,2005-05-01,19.392577985,2004,19.392577985,5,0.3300090661831369,-0.43988813139096555,142,-114.8639,51.2355,1500_2000m
49832,2005-10-01,18.84268175691,2005,18.84268175691,10,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49833,2005-11-01,82.3055418601,2005,82.3055418601,11,0.17135086128739802,-0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49834,2005-12-01,265.24511789999997,2005,265.24511789999997,12,0.23934723481414327,-0.7084039025865253,142,-114.8639,51.2355,1500_2000m
49835,2006-01-01,99.7258301,2005,99.7258301,1,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49836,2006-02-01,162.4199219,2005,162.4199219,2,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49837,2006-03-01,517.684572,2005,517.684572,3,0.443336355394379,-0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49838,2006-04-01,39.8037108563,2005,39.8037108563,4,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49839,2006-05-01,3.734374985,2005,3.734374985,5,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49840,2006-10-01,50.46714778485,2006,50.46714778485,10,0.443336355394379,-0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49841,2006-11-01,382.3129889,2006,382.3129889,11,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49842,2006-12-01,230.6096192,2006,230.6096192,12,0.21668177697189486,-0.783448893414017,142,-114.8639,51.2355,1500_2000m
49843,2007-01-01,132.0136719,2006,132.0136719,1,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49844,2007-02-01,452.496581,2006,452.496581,2,0.46600181323662737,-0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49845,2007-03-01,352.5522448,2006,352.5522448,3,0.2620126926563917,-0.6371526981050464,142,-114.8639,51.2355,1500_2000m
49846,2007-04-01,185.474609985,2006,185.474609985,4,0.3300090661831369,-0.43988813139096555,142,-114.8639,51.2355,1500_2000m
49847,2007-05-01,40.496094064999994,2006,40.496094064999994,5,0.4886672710788758,-0.028410760338111296,142,-114.8639,51.2355,1500_2000m
49848,2007-10-01,27.7297971696,2007,27.7297971696,10,0.21668177697189486,-0.783448893414017,142,-114.8639,51.2355,1500_2000m
49849,2007-11-01,70.96124277,2007,70.96124277,11,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49850,2007-12-01,317.5,2007,317.5,12,0.35267452402538535,-0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49851,2008-01-01,568.832764,2007,568.832764,1,0.5113327289211242,0.028410760338111435,142,-114.8639,51.2355,1500_2000m
49852,2008-02-01,570.265624,2007,570.265624,2,0.6019945602901179,0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49853,2008-03-01,176.98657221,2007,176.98657221,3,0.10335448776065276,-1.2626667296331995,142,-114.8639,51.2355,1500_2000m
49854,2008-04-01,313.35449205,2007,313.35449205,4,0.6019945602901179,0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49855,2008-05-01,103.1074218,2007,103.1074218,5,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49856,2008-10-01,5.43331909583,2008,5.43331909583,10,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49857,2008-11-01,122.27209541344,2008,122.27209541344,11,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49858,2008-12-01,982.0644531,2008,982.0644531,12,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49859,2009-01-01,1275.942382,2008,1275.942382,1,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49860,2009-02-01,396.7274169,2008,396.7274169,2,0.3300090661831369,-0.43988813139096555,142,-114.8639,51.2355,1500_2000m
49861,2009-03-01,752.732177,2008,752.732177,3,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49862,2009-04-01,346.6308595375,2008,346.6308595375,4,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49863,2009-05-01,54.2363285,2008,54.2363285,5,0.5793291024478695,0.2001774594990572,142,-114.8639,51.2355,1500_2000m
49864,2009-10-01,171.90795804,2009,171.90795804,10,0.828649138712602,0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49865,2009-11-01,32.45452881,2009,32.45452881,11,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49866,2009-12-01,656.625,2009,656.625,12,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49867,2010-01-01,943.356934,2009,943.356934,1,0.7833182230281053,0.7834488934140175,142,-114.8639,51.2355,1500_2000m
49868,2010-02-01,972.134888,2009,972.134888,2,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49869,2010-03-01,75.53906219375,2009,75.53906219375,3,0.012692656391659113,-2.2354882406973253,142,-114.8639,51.2355,1500_2000m
49870,2010-04-01,64.994140655,2009,64.994140655,4,0.10335448776065276,-1.2626667296331995,142,-114.8639,51.2355,1500_2000m
49871,2010-05-01,117.1445313475,2009,117.1445313475,5,0.7833182230281053,0.7834488934140175,142,-114.8639,51.2355,1500_2000m
49872,2010-10-01,20.31936636744,2010,20.31936636744,10,0.17135086128739802,-0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49873,2010-11-01,431.92175288471003,2010,431.92175288471003,11,0.828649138712602,0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49874,2010-12-01,1214.393799,2010,1214.393799,12,0.987307343608341,2.2354882406973298,142,-114.8639,51.2355,1500_2000m
49875,2011-01-01,1775.66797,2010,1775.66797,1,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49876,2011-02-01,1524.456543,2010,1524.456543,2,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49877,2011-03-01,1601.189454,2010,1601.189454,3,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49878,2011-04-01,1367.209961,2010,1367.209961,4,0.987307343608341,2.2354882406973298,142,-114.8639,51.2355,1500_2000m
49879,2011-05-01,46.946288545,2010,46.946288545,5,0.556663644605621,0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49880,2011-10-01,3.0504150168,2011,3.0504150168,10,0.012692656391659113,-2.2354882406973253,142,-114.8639,51.2355,1500_2000m
49881,2011-11-01,107.05114765,2011,107.05114765,11,0.23934723481414327,-0.7084039025865253,142,-114.8639,51.2355,1500_2000m
49882,2011-12-01,522.106689,2011,522.106689,12,0.6019945602901179,0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49883,2012-01-01,174.0322266,2011,174.0322266,1,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49884,2012-02-01,189.1325681,2011,189.1325681,2,0.12601994560290117,-1.145408711817518,142,-114.8639,51.2355,1500_2000m
49885,2012-03-01,530.3198227,2011,530.3198227,3,0.46600181323662737,-0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49886,2012-04-01,171.6499028325,2011,171.6499028325,4,0.30734360834088853,-0.5033941031815273,142,-114.8639,51.2355,1500_2000m
49887,2012-05-01,21.99121091,2011,21.99121091,5,0.37533998186763373,-0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49888,2012-10-01,207.1695556683,2012,207.1695556683,10,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49889,2012-11-01,418.8450312,2012,418.8450312,11,0.7833182230281053,0.7834488934140175,142,-114.8639,51.2355,1500_2000m
49890,2012-12-01,726.5,2012,726.5,12,0.7606527651858569,0.7084039025865259,142,-114.8639,51.2355,1500_2000m
49891,2013-01-01,1152.069824,2012,1152.069824,1,0.8966455122393473,1.2626667296332,142,-114.8639,51.2355,1500_2000m
49892,2013-02-01,925.37207,2012,925.37207,2,0.8739800543970989,1.145408711817518,142,-114.8639,51.2355,1500_2000m
49893,2013-03-01,711.67382641,2012,711.67382641,3,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49894,2013-04-01,308.9055181,2012,308.9055181,4,0.556663644605621,0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49895,2013-05-01,37.258789145,2012,37.258789145,5,0.46600181323662737,-0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49896,2013-10-01,41.025299426,2013,41.025299426,10,0.37533998186763373,-0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49897,2013-11-01,348.6249397,2013,348.6249397,11,0.6926563916591115,0.5033941031815276,142,-114.8639,51.2355,1500_2000m
49898,2013-12-01,919.5382076,2013,919.5382076,12,0.8739800543970989,1.145408711817518,142,-114.8639,51.2355,1500_2000m
49899,2014-01-01,775.5632346,2013,775.5632346,1,0.6473254759746147,0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49900,2014-02-01,508.5,2013,508.5,2,0.5793291024478695,0.2001774594990572,142,-114.8639,51.2355,1500_2000m
49901,2014-03-01,727.406737,2013,727.406737,3,0.7153218495013599,0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49902,2014-04-01,314.0078122,2013,314.0078122,4,0.6246600181323663,0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49903,2014-05-01,203.34960895,2013,203.34960895,5,0.9419764279238442,1.5715836352364512,142,-114.8639,51.2355,1500_2000m
49904,2014-10-01,42.137817077979996,2014,42.137817077979996,10,0.3980054397098821,-0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49905,2014-11-01,587.9488524,2014,587.9488524,11,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49906,2014-12-01,721.785034,2014,721.785034,12,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49907,2015-01-01,783.717285,2014,783.717285,1,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49908,2015-02-01,425.244873,2014,425.244873,2,0.3980054397098821,-0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49909,2015-03-01,373.52148452,2014,373.52148452,3,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49910,2015-04-01,62.024413904999996,2014,62.024413904999996,4,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49911,2015-05-01,14.714843740000001,2014,14.714843740000001,5,0.2620126926563917,-0.6371526981050464,142,-114.8639,51.2355,1500_2000m
49912,2015-10-01,18.16192619422,2015,18.16192619422,10,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49913,2015-11-01,230.8453365844,2015,230.8453365844,11,0.5113327289211242,0.028410760338111435,142,-114.8639,51.2355,1500_2000m
49914,2015-12-01,310.7866212,2015,310.7866212,12,0.3300090661831369,-0.43988813139096555,142,-114.8639,51.2355,1500_2000m
49915,2016-01-01,665.516602,2015,665.516602,1,0.6019945602901179,0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49916,2016-02-01,154.3496095,2015,154.3496095,2,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49917,2016-03-01,148.470947,2015,148.470947,3,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49918,2016-04-01,7.712890565,2015,7.712890565,4,0.012692656391659113,-2.2354882406973253,142,-114.8639,51.2355,1500_2000m
49919,2016-05-01,10.9863281375,2015,10.9863281375,5,0.21668177697189486,-0.783448893414017,142,-114.8639,51.2355,1500_2000m
49920,2016-10-01,138.46588211683,2016,138.46588211683,10,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49921,2016-11-01,57.29028338,2016,57.29028338,11,0.08068902991840436,-1.4004518256506744,142,-114.8639,51.2355,1500_2000m
49922,2016-12-01,562.806641,2016,562.806641,12,0.6246600181323663,0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49923,2017-01-01,1019.997315,2016,1019.997315,1,0.8059836808703537,0.8631906779003945,142,-114.8639,51.2355,1500_2000m
49924,2017-02-01,485.7968748,2016,485.7968748,2,0.5113327289211242,0.028410760338111435,142,-114.8639,51.2355,1500_2000m
49925,2017-03-01,631.142576,2016,631.142576,3,0.5793291024478695,0.2001774594990572,142,-114.8639,51.2355,1500_2000m
49926,2017-04-01,364.70165959999997,2016,364.70165959999997,4,0.7153218495013599,0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49927,2017-05-01,10.49218762,2016,10.49218762,5,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49928,2017-10-01,65.42233293,2017,65.42233293,10,0.556663644605621,0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49929,2017-11-01,347.4315183,2017,347.4315183,11,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49930,2017-12-01,280.770752,2017,280.770752,12,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49931,2018-01-01,558.051636,2017,558.051636,1,0.4886672710788758,-0.028410760338111296,142,-114.8639,51.2355,1500_2000m
49932,2018-02-01,869.5,2017,869.5,2,0.8513145965548505,1.0420881611080308,142,-114.8639,51.2355,1500_2000m
49933,2018-03-01,1600.254395,2017,1600.254395,3,0.9419764279238442,1.5715836352364512,142,-114.8639,51.2355,1500_2000m
49934,2018-04-01,1226.328122945,2017,1226.328122945,4,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49935,2018-05-01,0.259765625,2017,0.259765625,5,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49936,2018-10-01,350.7924506,2018,350.7924506,10,0.9646418857660926,1.8072954283853302,142,-114.8639,51.2355,1500_2000m
49937,2018-11-01,132.14721753,2018,132.14721753,11,0.3300090661831369,-0.43988813139096555,142,-114.8639,51.2355,1500_2000m
49938,2018-12-01,180.9112549,2018,180.9112549,12,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49939,2019-01-01,116.86962907,2018,116.86962907,1,0.058023572076155945,-1.57158363523645,142,-114.8639,51.2355,1500_2000m
49940,2019-02-01,408.0,2018,408.0,2,0.37533998186763373,-0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49941,2019-03-01,721.078123,2018,721.078123,3,0.6926563916591115,0.5033941031815276,142,-114.8639,51.2355,1500_2000m
49942,2019-04-01,110.43164052,2018,110.43164052,4,0.1486854034451496,-1.0420881611080302,142,-114.8639,51.2355,1500_2000m
49943,2019-05-01,102.484375375,2018,102.484375375,5,0.7153218495013599,0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49944,2019-10-01,306.5980227,2019,306.5980227,10,0.9419764279238442,1.5715836352364512,142,-114.8639,51.2355,1500_2000m
49945,2019-11-01,486.782471,2019,486.782471,11,0.8513145965548505,1.0420881611080308,142,-114.8639,51.2355,1500_2000m
49946,2019-12-01,868.5,2019,868.5,12,0.8513145965548505,1.0420881611080308,142,-114.8639,51.2355,1500_2000m
49947,2020-01-01,817.220459,2019,817.220459,1,0.6926563916591115,0.5033941031815276,142,-114.8639,51.2355,1500_2000m
49948,2020-02-01,251.9555664,2019,251.9555664,2,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49949,2020-03-01,447.8041997,2019,447.8041997,3,0.3980054397098821,-0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49950,2020-04-01,430.489257825,2019,430.489257825,4,0.828649138712602,0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49951,2020-05-01,14.34570319,2019,14.34570319,5,0.23934723481414327,-0.7084039025865253,142,-114.8639,51.2355,1500_2000m
49952,2020-10-01,378.1492924,2020,378.1492924,10,0.987307343608341,2.2354882406973298,142,-114.8639,51.2355,1500_2000m
49953,2020-11-01,340.7503659,2020,340.7503659,11,0.6246600181323663,0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49954,2020-12-01,307.5227051844,2020,307.5227051844,12,0.30734360834088853,-0.5033941031815273,142,-114.8639,51.2355,1500_2000m
49955,2021-01-01,259.1740712,2020,259.1740712,1,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49956,2021-02-01,499.43359399999997,2020,499.43359399999997,2,0.5339981867633726,0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49957,2021-03-01,244.20385826,2020,244.20385826,3,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49958,2021-04-01,118.3984387,2020,118.3984387,4,0.17135086128739802,-0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49959,2021-05-01,32.9921874225,2020,32.9921874225,5,0.443336355394379,-0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49960,2021-10-01,36.4887083858,2021,36.4887083858,10,0.2846781504986401,-0.5689997626799213,142,-114.8639,51.2355,1500_2000m
49961,2021-11-01,83.44100928,2021,83.44100928,11,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49962,2021-12-01,594.38330078,2021,594.38330078,12,0.6473254759746147,0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49963,2022-01-01,901.814454,2021,901.814454,1,0.7379873073436084,0.6371526981050468,142,-114.8639,51.2355,1500_2000m
49964,2022-02-01,506.5927745,2021,506.5927745,2,0.556663644605621,0.14251565992903922,142,-114.8639,51.2355,1500_2000m
49965,2022-03-01,379.18310535,2021,379.18310535,3,0.30734360834088853,-0.5033941031815273,142,-114.8639,51.2355,1500_2000m
49966,2022-04-01,126.291015415,2021,126.291015415,4,0.19401631912964645,-0.863190677900394,142,-114.8639,51.2355,1500_2000m
49967,2022-05-01,29.074218575,2021,29.074218575,5,0.3980054397098821,-0.2585131786442004,142,-114.8639,51.2355,1500_2000m
49968,2022-10-01,97.60815426878,2022,97.60815426878,10,0.6473254759746147,0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49969,2022-11-01,527.6173105,2022,527.6173105,11,0.9193109700815958,1.4004518256506755,142,-114.8639,51.2355,1500_2000m
49970,2022-12-01,448.879638,2022,448.879638,12,0.5113327289211242,0.028410760338111435,142,-114.8639,51.2355,1500_2000m
49971,2023-01-01,586.253418,2022,586.253418,1,0.5339981867633726,0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49972,2023-02-01,660.137451,2022,660.137451,2,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49973,2023-03-01,1197.979492,2022,1197.979492,3,0.8739800543970989,1.145408711817518,142,-114.8639,51.2355,1500_2000m
49974,2023-04-01,363.75634637,2022,363.75634637,4,0.6926563916591115,0.5033941031815276,142,-114.8639,51.2355,1500_2000m
49975,2023-05-01,0.009765625,2022,0.009765625,5,0.03535811423390753,-1.807295428385329,142,-114.8639,51.2355,1500_2000m
49976,2023-10-01,114.52795406662,2023,114.52795406662,10,0.6699909338168631,0.4398881313909657,142,-114.8639,51.2355,1500_2000m
49977,2023-11-01,142.0111085,2023,142.0111085,11,0.35267452402538535,-0.3781097736434439,142,-114.8639,51.2355,1500_2000m
49978,2023-12-01,404.356079,2023,404.356079,12,0.46600181323662737,-0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49979,2024-01-01,523.5155033,2023,523.5155033,1,0.42067089755213055,-0.20017745949905705,142,-114.8639,51.2355,1500_2000m
49980,2024-02-01,615.901122,2023,615.901122,2,0.6246600181323663,0.31774290398788213,142,-114.8639,51.2355,1500_2000m
49981,2024-03-01,558.1469726,2023,558.1469726,3,0.5339981867633726,0.08532423319968174,142,-114.8639,51.2355,1500_2000m
49982,2024-04-01,392.9296882,2023,392.9296882,4,0.7833182230281053,0.7834488934140175,142,-114.8639,51.2355,1500_2000m
49983,2024-05-01,127.762695315,2023,127.762695315,5,0.828649138712602,0.9488405343440052,142,-114.8639,51.2355,1500_2000m
49984,1980-10-01,68.493163515,1980,68.493163515,10,0.556663644605621,0.14251565992903922,143,-114.9108,51.3206,1500_2000m
49985,1980-11-01,192.82238765,1980,192.82238765,11,0.42067089755213055,-0.20017745949905705,143,-114.9108,51.3206,1500_2000m
49986,1980-12-01,755.5620107999999,1980,755.5620107999999,12,0.7379873073436084,0.6371526981050468,143,-114.9108,51.3206,1500_2000m
49987,1981-01-01,91.15576176,1980,91.15576176,1,0.012692656391659113,-2.2354882406973253,143,-114.9108,51.3206,1500_2000m
49988,1981-02-01,249.35034257,1980,249.35034257,2,0.19401631912964645,-0.863190677900394,143,-114.9108,51.3206,1500_2000m
49989,1981-03-01,147.7878416,1980,147.7878416,3,0.03535811423390753,-1.807295428385329,143,-114.9108,51.3206,1500_2000m
49990,1981-04-01,218.462401735,1980,218.462401735,4,0.2620126926563917,-0.6371526981050464,143,-114.9108,51.3206,1500_2000m
49991,1981-05-01,253.56249965,1980,253.56249965,5,0.9419764279238442,1.5715836352364512,143,-114.9108,51.3206,1500_2000m
49992,1981-10-01,182.9359121,1981,182.9359121,10,0.8059836808703537,0.8631906779003945,143,-114.9108,51.3206,1500_2000m
