Elevation_Category,Seasonal_Year,month,SWEI,ENSO,Year,Month
1000_1500m,1980,1,-1.5734559565498831,-0.36,1981,1
1000_1500m,1980,2,-0.7546614539096167,-0.64,1981,2
1000_1500m,1980,3,-1.294272227633028,-0.64,1981,3
1000_1500m,1980,4,-0.9795826745681132,-0.53,1981,4
1000_1500m,1980,5,1.227319286555461,-0.57,1981,5
1000_1500m,1980,10,-0.1361004608507751,-0.26,1980,10
1000_1500m,1980,11,-0.3547206153717256,-0.1,1980,11
1000_1500m,1980,12,0.8109420269533812,0.05,1980,12
1000_1500m,1981,1,0.36433880819116066,0.13,1982,1
1000_1500m,1981,2,1.0569432580022222,-0.17,1982,2
1000_1500m,1981,3,0.299695855805267,0.13,1982,3
1000_1500m,1981,4,0.9991082685137589,0.21,1982,4
1000_1500m,1981,5,0.5727332107790991,0.45,1982,5
1000_1500m,1981,10,-0.18772109185448796,-0.3,1981,10
1000_1500m,1981,11,-0.6279396312759296,-0.41,1981,11
1000_1500m,1981,12,-0.8166069855200525,-0.2,1981,12
1000_1500m,1982,1,-0.5389763663436659,2.35,1983,1
1000_1500m,1982,2,-0.905736565016735,1.94,1983,2
1000_1500m,1982,3,0.004862241375901676,1.38,1983,3
1000_1500m,1982,4,0.0747716093175448,0.95,1983,4
1000_1500m,1982,5,-0.19360923768050534,0.9,1983,5
1000_1500m,1982,10,-0.24597552259018526,1.99,1982,10
1000_1500m,1982,11,0.06845815879883843,1.92,1982,11
1000_1500m,1982,12,-0.41507402831290435,2.2,1982,12
1000_1500m,1983,1,-0.10740516270077023,-0.67,1984,1
1000_1500m,1983,2,-1.4230234400084245,-0.19,1984,2
1000_1500m,1983,3,-0.33028337826112814,-0.52,1984,3
1000_1500m,1983,4,-0.8857307232301506,-0.68,1984,4
1000_1500m,1983,5,0.11382080911414462,-0.73,1984,5
1000_1500m,1983,10,-1.4691510942212607,-1.16,1983,10
1000_1500m,1983,11,-0.18226986158345376,-1.29,1983,11
1000_1500m,1983,12,0.766070234748814,-1.03,1983,12
1000_1500m,1984,1,-0.426273047068081,-1.16,1985,1
1000_1500m,1984,2,-0.23016790151834307,-0.72,1985,2
1000_1500m,1984,3,-0.36666140333830805,-0.79,1985,3
1000_1500m,1984,4,0.6649142541560836,-1.18,1985,4
1000_1500m,1984,5,-0.8500454360455858,-1.03,1985,5
1000_1500m,1984,10,1.3340421148876105,-0.67,1984,10
1000_1500m,1984,11,0.6085097639086836,-1.19,1984,11
1000_1500m,1984,12,-0.4859922192187695,-1.34,1984,12
1000_1500m,1985,1,-0.532247565396308,-0.66,1986,1
1000_1500m,1985,2,0.41600854390677594,-0.71,1986,2
1000_1500m,1985,3,0.5913508966394916,-0.42,1986,3
1000_1500m,1985,4,-0.051959783054785214,-0.33,1986,4
1000_1500m,1985,5,0.9953034962213749,-0.53,1986,5
1000_1500m,1985,10,0.536799911336406,-0.49,1985,10
1000_1500m,1985,11,0.6563849954196471,-0.37,1985,11
1000_1500m,1985,12,0.17731492483482897,-0.41,1985,12
1000_1500m,1986,1,-0.4248567268399407,1.14,1987,1
1000_1500m,1986,2,-0.5337440762638341,1.13,1987,2
1000_1500m,1986,3,0.36409808124941845,0.98,1987,3
1000_1500m,1986,4,-0.5537438947571087,0.58,1987,4
1000_1500m,1986,5,-0.495512260972747,0.62,1987,5
1000_1500m,1986,10,-0.5522956940340509,0.81,1986,10
1000_1500m,1986,11,0.5305740869041594,1.01,1986,11
1000_1500m,1986,12,-0.2779093455109216,1.12,1986,12
1000_1500m,1987,1,-0.565177075554457,0.9,1988,1
1000_1500m,1987,2,-0.5046061067707446,0.28,1988,2
1000_1500m,1987,3,-0.02493937052749757,0.1,1988,3
1000_1500m,1987,4,-0.8409758050404528,-0.44,1988,4
1000_1500m,1987,5,-0.9612632820319588,-1.25,1988,5
1000_1500m,1987,10,-0.3867622459576899,1.24,1987,10
1000_1500m,1987,11,-0.6463156968901664,1.07,1987,11
1000_1500m,1987,12,-0.595444339849413,0.94,1987,12
1000_1500m,1988,1,1.3185082462470636,-1.97,1989,1
1000_1500m,1988,2,0.7641067199719299,-1.47,1989,2
1000_1500m,1988,3,1.1787805614997047,-1.21,1989,3
1000_1500m,1988,4,0.502652810316153,-1.08,1989,4
1000_1500m,1988,5,0.13872806841025878,-0.88,1989,5
1000_1500m,1988,10,0.11529190151897392,-1.9,1988,10
1000_1500m,1988,11,-0.3148845582429191,-2.05,1988,11
1000_1500m,1988,12,0.022009042753303912,-1.96,1988,12
1000_1500m,1989,1,0.12260919323933495,0.01,1990,1
1000_1500m,1989,2,0.34914776121247626,0.21,1990,2
1000_1500m,1989,3,0.09440192774477071,0.04,1990,3
1000_1500m,1989,4,0.7187865967446386,0.08,1990,4
1000_1500m,1989,5,0.7210193378078392,0.08,1990,5
1000_1500m,1989,10,-0.6087325223936084,-0.4,1989,10
1000_1500m,1989,11,0.4409242824523057,-0.45,1989,11
1000_1500m,1989,12,0.05549093837022529,-0.13,1989,12
1000_1500m,1990,1,0.32677971468588374,0.49,1991,1
1000_1500m,1990,2,-1.0589972882217782,0.32,1991,2
1000_1500m,1990,3,0.2737460972136176,0.03,1991,3
1000_1500m,1990,4,0.17905054002571646,0.19,1991,4
1000_1500m,1990,5,-0.4397197594478095,0.26,1991,5
1000_1500m,1990,10,0.39061636132370603,0.21,1990,10
1000_1500m,1990,11,1.122071216689684,0.1,1990,11
1000_1500m,1990,12,1.0025314245331747,0.35,1990,12
1000_1500m,1991,1,-1.3819573242843688,1.84,1992,1
1000_1500m,1991,2,-0.6385032410673311,1.78,1992,2
1000_1500m,1991,3,-1.1126599337837833,1.38,1992,3
1000_1500m,1991,4,-0.10932204984461916,1.2,1992,4
1000_1500m,1991,5,0.2841913116694015,1.04,1992,5
1000_1500m,1991,10,1.3781852025795303,0.86,1991,10
1000_1500m,1991,11,0.6308030366522164,1.2,1991,11
1000_1500m,1991,12,-1.4643115932982245,1.69,1991,12
1000_1500m,1992,1,0.5899677915610886,0.14,1993,1
1000_1500m,1992,2,0.15394624400875212,0.41,1993,2
1000_1500m,1992,3,-0.13523794281343252,0.39,1993,3
1000_1500m,1992,4,-0.6383410384238667,0.59,1993,4
1000_1500m,1992,5,-1.4662290269482872,0.78,1993,5
1000_1500m,1992,10,0.7265702874123684,-0.3,1992,10
1000_1500m,1992,11,0.7033673998319425,-0.28,1992,11
1000_1500m,1992,12,-0.14849770474158414,-0.15,1992,12
1000_1500m,1993,1,0.11797469571755184,0.1,1994,1
1000_1500m,1993,2,0.5716880392080308,0.06,1994,2
1000_1500m,1993,3,-1.0945598180603235,0.11,1994,3
1000_1500m,1993,4,-0.5576194922003573,0.26,1994,4
1000_1500m,1993,5,-0.9235645061334268,0.31,1994,5
1000_1500m,1993,10,-0.4297085350054776,0.06,1993,10
1000_1500m,1993,11,-0.07253304450823077,0.0,1993,11
1000_1500m,1993,12,-1.1695893306816223,0.16,1993,12
1000_1500m,1994,1,-0.7125361011570743,1.02,1995,1
1000_1500m,1994,2,-1.2589391880666063,0.73,1995,2
1000_1500m,1994,3,-0.8690476023343279,0.46,1995,3
1000_1500m,1994,4,-0.16477718851580683,0.28,1995,4
1000_1500m,1994,5,0.5448246617356104,-0.11,1995,5
1000_1500m,1994,10,0.26766581182962906,0.75,1994,10
1000_1500m,1994,11,0.007309946338017141,1.11,1994,11
1000_1500m,1994,12,-0.6662914167924411,1.25,1994,12
1000_1500m,1995,1,0.62332654351089,-0.86,1996,1
1000_1500m,1995,2,-0.1754008248272072,-0.86,1996,2
1000_1500m,1995,3,-0.1299321332985783,-0.61,1996,3
1000_1500m,1995,4,0.7286605167198615,-0.47,1996,4
1000_1500m,1995,5,1.5597364710644752,-0.38,1996,5
1000_1500m,1995,10,-0.7651698700875362,-0.88,1995,10
1000_1500m,1995,11,0.4209586008139978,-1.1,1995,11
1000_1500m,1995,12,1.1698868646677871,-0.95,1995,12
1000_1500m,1996,1,2.2212151469535963,-0.53,1997,1
1000_1500m,1996,2,1.331683209943282,-0.37,1997,2
1000_1500m,1996,3,1.3752796274639036,-0.25,1997,3
1000_1500m,1996,4,-1.330052551577714,0.16,1997,4
1000_1500m,1996,5,1.0064799057471214,0.64,1997,5
1000_1500m,1996,10,-0.10783057388121033,-0.44,1996,10
1000_1500m,1996,11,1.610672628933987,-0.41,1996,11
1000_1500m,1996,12,1.9676069716719193,-0.64,1996,12
1000_1500m,1997,1,0.6860230513959683,2.38,1998,1
1000_1500m,1997,2,-1.1720766576810493,2.03,1998,2
1000_1500m,1997,3,1.3137890765192766,1.34,1998,3
1000_1500m,1997,4,-0.08059386372772238,0.78,1998,4
1000_1500m,1997,5,-1.8256914487745775,0.57,1998,5
1000_1500m,1997,10,-0.5776186300021107,2.36,1997,10
1000_1500m,1997,11,-2.170538805950763,2.41,1997,11
1000_1500m,1997,12,-1.7077977164588896,2.29,1997,12
1000_1500m,1998,1,0.2409164338091343,-1.69,1999,1
1000_1500m,1998,2,-1.9368293388757993,-1.32,1999,2
1000_1500m,1998,3,-0.9117906567653616,-0.95,1999,3
1000_1500m,1998,4,-0.23001163812200345,-1.11,1999,4
1000_1500m,1998,5,0.30678672751879255,-1.15,1999,5
1000_1500m,1998,10,-1.218922388290468,-1.46,1998,10
1000_1500m,1998,11,-0.8836242906491468,-1.46,1998,11
1000_1500m,1998,12,-1.0208598532342876,-1.69,1998,12
1000_1500m,1999,1,-0.38010987034005156,-1.77,2000,1
1000_1500m,1999,2,1.3782317657976566,-1.55,2000,2
1000_1500m,1999,3,0.9481579746467125,-0.98,2000,3
1000_1500m,1999,4,0.36929233893134206,-0.87,2000,4
1000_1500m,1999,5,-0.26889513909688545,-0.86,2000,5
1000_1500m,1999,10,0.6155300859953098,-1.23,1999,10
1000_1500m,1999,11,-1.3901505113450037,-1.58,1999,11
1000_1500m,1999,12,-2.206942053209859,-1.74,1999,12
1000_1500m,2000,1,-0.9069673234465989,-0.73,2001,1
1000_1500m,2000,2,0.020562145102518865,-0.63,2001,2
1000_1500m,2000,3,-0.862670467295172,-0.48,2001,3
1000_1500m,2000,4,1.0976332440365122,-0.49,2001,4
1000_1500m,2000,5,-1.375385837120866,-0.34,2001,5
1000_1500m,2000,10,-0.6072664324100766,-0.7,2000,10
1000_1500m,2000,11,-0.4326419137994743,-0.79,2000,11
1000_1500m,2000,12,-0.0218895976882653,-0.92,2000,12
1000_1500m,2001,1,-0.1891757955057688,-0.15,2002,1
1000_1500m,2001,2,0.011443701882394372,-0.04,2002,2
1000_1500m,2001,3,1.5662649982914176,0.01,2002,3
1000_1500m,2001,4,1.3488618107093786,0.02,2002,4
1000_1500m,2001,5,2.1498496782349297,0.31,2002,5
1000_1500m,2001,10,0.15925245770876587,-0.14,2001,10
1000_1500m,2001,11,0.11639452140735974,-0.37,2001,11
1000_1500m,2001,12,1.0935063689445879,-0.41,2001,12
1000_1500m,2002,1,-0.8817245951075032,0.6,2003,1
1000_1500m,2002,2,1.0624795791893573,0.64,2003,2
1000_1500m,2002,3,0.8575287291251535,0.36,2003,3
1000_1500m,2002,4,0.8818706092660776,-0.14,2003,4
1000_1500m,2002,5,1.7274187239118637,-0.61,2003,5
1000_1500m,2002,10,0.7179806574481529,1.25,2002,10
1000_1500m,2002,11,-0.35344891668617245,1.47,2002,11
1000_1500m,2002,12,-1.4403166500332616,1.37,2002,12
1000_1500m,2003,1,0.3455075094552524,0.27,2004,1
1000_1500m,2003,2,0.8840759365721899,0.23,2004,2
1000_1500m,2003,3,-0.5287896589894203,0.12,2004,3
1000_1500m,2003,4,-0.44820813198915643,0.07,2004,4
1000_1500m,2003,5,1.0943097713711716,0.06,2004,5
1000_1500m,2003,10,0.46998678899879776,0.42,2003,10
1000_1500m,2003,11,1.9296149437761734,0.33,2003,11
1000_1500m,2003,12,-0.06553348738307428,0.43,2003,12
1000_1500m,2004,1,0.3151715078957882,0.66,2005,1
1000_1500m,2004,2,-0.4910277303570772,0.36,2005,2
1000_1500m,2004,3,-0.6121840752184935,0.45,2005,3
1000_1500m,2004,4,-1.3759163331867976,0.26,2005,4
1000_1500m,2004,5,-0.2417918507009027,0.3,2005,5
1000_1500m,2004,10,0.6928264031014535,0.73,2004,10
1000_1500m,2004,11,-1.3820441781599024,0.66,2004,11
1000_1500m,2004,12,-0.5090335941297124,0.74,2004,12
1000_1500m,2005,1,-2.1926689594661255,-0.91,2006,1
1000_1500m,2005,2,-0.7358013280331449,-0.67,2006,2
1000_1500m,2005,3,0.47089161173819943,-0.71,2006,3
1000_1500m,2005,4,-1.9614174079673434,-0.32,2006,4
1000_1500m,2005,5,-0.8329046055601185,-0.09,2006,5
1000_1500m,2005,10,-1.4081117527117335,-0.06,2005,10
1000_1500m,2005,11,-0.8095440404290462,-0.59,2005,11
1000_1500m,2005,12,-0.6505441106089899,-0.92,2005,12
1000_1500m,2006,1,-1.2715230927443857,0.7,2007,1
1000_1500m,2006,2,0.6589908788729085,0.13,2007,2
1000_1500m,2006,3,-0.23955755293759504,-0.18,2007,3
1000_1500m,2006,4,0.4134178869009983,-0.32,2007,4
1000_1500m,2006,5,0.525704096093727,-0.47,2007,5
1000_1500m,2006,10,0.23278621946744973,0.7,2006,10
1000_1500m,2006,11,0.5990703595022018,0.99,2006,11
1000_1500m,2006,12,-0.6665324710068713,1.14,2006,12
1000_1500m,2007,1,-0.09301646192506681,-1.68,2008,1
1000_1500m,2007,2,0.23905176981282308,-1.67,2008,2
1000_1500m,2007,3,-1.4408388033285024,-1.21,2008,3
1000_1500m,2007,4,0.8340042207502217,-0.99,2008,4
1000_1500m,2007,5,0.5214956137035959,-0.84,2008,5
1000_1500m,2007,10,-0.99792551069045,-1.39,2007,10
1000_1500m,2007,11,-1.058573681392366,-1.54,2007,11
1000_1500m,2007,12,-0.1641561914456518,-1.58,2007,12
1000_1500m,2008,1,1.4975723205965756,-0.89,2009,1
1000_1500m,2008,2,0.1386955068514335,-0.79,2009,2
1000_1500m,2008,3,0.8970416913938397,-0.69,2009,3
1000_1500m,2008,4,0.6571379253829596,-0.35,2009,4
1000_1500m,2008,5,0.13011947801876556,0.06,2009,5
1000_1500m,2008,10,-1.8629467775607365,-0.35,2008,10
1000_1500m,2008,11,-0.46169247146540726,-0.46,2008,11
1000_1500m,2008,12,1.6657395933490022,-0.86,2008,12
1000_1500m,2009,1,0.5564193706596493,1.52,2010,1
1000_1500m,2009,2,0.9764337572018197,1.25,2010,2
1000_1500m,2009,3,-1.6827622815770111,0.9,2010,3
1000_1500m,2009,4,-0.48219778529710394,0.38,2010,4
1000_1500m,2009,5,0.8505512070494556,-0.22,2010,5
1000_1500m,2009,10,0.9453537112070592,0.89,2009,10
1000_1500m,2009,11,-1.668539821979928,1.46,2009,11
1000_1500m,2009,12,0.9230759625628805,1.74,2009,12
1000_1500m,2010,1,1.502319678148022,-1.54,2011,1
1000_1500m,2010,2,1.2501980939593413,-1.11,2011,2
1000_1500m,2010,3,0.7863830457122362,-0.93,2011,3
1000_1500m,2010,4,1.9468390647662017,-0.77,2011,4
1000_1500m,2010,5,-0.6515250551483941,-0.52,2011,5
1000_1500m,2010,10,-0.8741750355698705,-1.69,2010,10
1000_1500m,2010,11,1.184106829650707,-1.64,2010,11
1000_1500m,2010,12,1.2812818404401702,-1.6,2010,12
1000_1500m,2011,1,-0.7779028686180504,-0.87,2012,1
1000_1500m,2011,2,-0.46824405207857434,-0.67,2012,2
1000_1500m,2011,3,-0.04532642067089377,-0.61,2012,3
1000_1500m,2011,4,-0.4372848788025589,-0.5,2012,4
1000_1500m,2011,5,-0.3382899783788763,-0.32,2012,5
1000_1500m,2011,10,-2.093985641144105,-1.05,2011,10
1000_1500m,2011,11,-0.7074941429999466,-1.19,2011,11
1000_1500m,2011,12,0.23941998981480028,-1.06,2011,12
1000_1500m,2012,1,1.0341760023305753,-0.53,2013,1
1000_1500m,2012,2,0.046548630803438545,-0.52,2013,2
1000_1500m,2012,3,0.5597475087642607,-0.25,2013,3
1000_1500m,2012,4,0.7734076555721573,-0.25,2013,4
1000_1500m,2012,5,-0.28702297510412933,-0.4,2013,5
1000_1500m,2012,10,1.4672215410020997,0.26,2012,10
1000_1500m,2012,11,0.979809754376753,0.16,2012,11
1000_1500m,2012,12,0.7060303418523625,-0.25,2012,12
1000_1500m,2013,1,0.7053184892577226,-0.49,2014,1
1000_1500m,2013,2,0.4978621957822095,-0.62,2014,2
1000_1500m,2013,3,0.49811195125428065,-0.28,2014,3
1000_1500m,2013,4,0.7653624547952748,0.08,2014,4
1000_1500m,2013,5,1.210165704024976,0.32,2014,5
1000_1500m,2013,10,-0.07482874580351681,-0.2,2013,10
1000_1500m,2013,11,0.7835891119175928,-0.14,2013,11
1000_1500m,2013,12,1.5623160060145247,-0.17,2013,12
1000_1500m,2014,1,-0.06374869742576834,0.51,2015,1
1000_1500m,2014,2,-0.8207050695001226,0.42,2015,2
1000_1500m,2014,3,-1.3231991891483805,0.47,2015,3
1000_1500m,2014,4,-1.1048125742089117,0.7,2015,4
1000_1500m,2014,5,-0.4163933278285058,0.92,2015,5
1000_1500m,2014,10,-0.9543536490504952,0.44,2014,10
1000_1500m,2014,11,1.5480898941479986,0.75,2014,11
1000_1500m,2014,12,0.37412854028691284,0.71,2014,12
1000_1500m,2015,1,0.6240695864985738,2.57,2016,1
1000_1500m,2015,2,-1.517783497341679,2.26,2016,2
1000_1500m,2015,3,-1.9051219625163425,1.62,2016,3
1000_1500m,2015,4,-2.002795663399018,0.91,2016,4
1000_1500m,2015,5,-0.4363601275893461,0.3,2016,5
1000_1500m,2015,10,-1.0800613617411725,2.36,2015,10
1000_1500m,2015,11,-0.04585191895908461,2.72,2015,11
1000_1500m,2015,12,-0.10088652786854681,2.66,2015,12
1000_1500m,2016,1,0.7427164590757435,-0.43,2017,1
1000_1500m,2016,2,0.33744042358292775,-0.08,2017,2
1000_1500m,2016,3,-0.011803297912875902,0.03,2017,3
1000_1500m,2016,4,0.054562042211939575,0.22,2017,4
1000_1500m,2016,5,-1.0886766049614256,0.37,2017,5
1000_1500m,2016,10,0.5878861986813609,-0.74,2016,10
1000_1500m,2016,11,-1.4190719068367943,-0.76,2016,11
1000_1500m,2016,12,0.34139798610234856,-0.5,2016,12
1000_1500m,2017,1,0.3817917617186153,-0.98,2018,1
1000_1500m,2017,2,1.5426370971296577,-0.78,2018,2
1000_1500m,2017,3,1.4892206518823412,-0.8,2018,3
1000_1500m,2017,4,1.594569439696021,-0.51,2018,4
1000_1500m,2017,5,-1.251143552182925,-0.2,2018,5
1000_1500m,2017,10,0.11459330462903351,-0.56,2017,10
1000_1500m,2017,11,0.6824352885604672,-0.97,2017,11
1000_1500m,2017,12,-0.008982688908433829,-0.98,2017,12
1000_1500m,2018,1,-1.0369513032732416,0.65,2019,1
1000_1500m,2018,2,0.31035148886029823,0.71,2019,2
1000_1500m,2018,3,0.3507678521400468,0.81,2019,3
1000_1500m,2018,4,-0.5215025349650454,0.62,2019,4
1000_1500m,2018,5,0.6026612627598058,0.55,2019,5
1000_1500m,2018,10,1.9970912697461616,0.9,2018,10
1000_1500m,2018,11,-0.33403467882186777,0.9,2018,11
1000_1500m,2018,12,-0.5886655432520147,0.89,2018,12
1000_1500m,2019,1,-0.060979848557386515,0.6,2020,1
1000_1500m,2019,2,-0.5671435303585769,0.37,2020,2
1000_1500m,2019,3,-0.1313935096150624,0.48,2020,3
1000_1500m,2019,4,0.619533733144481,0.36,2020,4
1000_1500m,2019,5,-0.6484560356523958,-0.27,2020,5
1000_1500m,2019,10,1.3159403532890281,0.48,2019,10
1000_1500m,2019,11,0.7277913866495218,0.52,2019,11
1000_1500m,2019,12,0.5833070475560337,0.52,2019,12
1000_1500m,2020,1,-0.7284987567058799,-1.0,2021,1
1000_1500m,2020,2,0.8189562279914714,-1.0,2021,2
1000_1500m,2020,3,-0.7553734994013986,-0.8,2021,3
1000_1500m,2020,4,-0.580172601222125,-0.72,2021,4
1000_1500m,2020,5,0.13612066562233188,-0.46,2021,5
1000_1500m,2020,10,1.5872568747460776,-1.26,2020,10
1000_1500m,2020,11,0.32041654738729913,-1.42,2020,11
1000_1500m,2020,12,0.14209127465317284,-1.15,2020,12
1000_1500m,2021,1,0.301936003375898,-0.94,2022,1
1000_1500m,2021,2,-0.18098396632591626,-0.89,2022,2
1000_1500m,2021,3,-0.21877464421786155,-0.97,2022,3
1000_1500m,2021,4,-0.20211268306017746,-1.11,2022,4
1000_1500m,2021,5,-0.18204533638923293,-1.11,2022,5
1000_1500m,2021,10,-0.44848857639571554,-0.94,2021,10
1000_1500m,2021,11,-1.0665831683948317,-0.94,2021,11
1000_1500m,2021,12,0.33381227134684,-1.06,2021,12
1000_1500m,2022,1,-0.01029765942730542,-0.72,2023,1
1000_1500m,2022,2,0.4403470138007438,-0.46,2023,2
1000_1500m,2022,3,1.3886779241648692,-0.11,2023,3
1000_1500m,2022,4,-0.1482636381892112,0.14,2023,4
1000_1500m,2022,5,-1.6567000543144075,0.46,2023,5
1000_1500m,2022,10,0.4663599491394534,-0.99,2022,10
1000_1500m,2022,11,1.4748114524243439,-0.9,2022,11
1000_1500m,2022,12,0.41581971185548317,-0.85,2022,12
1000_1500m,2023,1,0.23779224411360506,1.81,2024,1
1000_1500m,2023,2,0.11654526677591305,1.52,2024,2
1000_1500m,2023,3,0.718381525020081,1.13,2024,3
1000_1500m,2023,4,0.4629579133928386,0.77,2024,4
1000_1500m,2023,5,0.6760482217818583,0.23,2024,5
1000_1500m,2023,10,0.9688947061983169,1.72,2023,10
1000_1500m,2023,11,-0.7636663508017254,2.02,2023,11
1000_1500m,2023,12,-0.44205963864057674,2.03,2023,12
1500_2000m,1980,1,-1.5782745118638093,-0.36,1981,1
1500_2000m,1980,2,-0.5895334867655482,-0.64,1981,2
1500_2000m,1980,3,-1.2728509807182775,-0.64,1981,3
1500_2000m,1980,4,-0.714591386468759,-0.53,1981,4
1500_2000m,1980,5,1.207782550587695,-0.57,1981,5
1500_2000m,1980,10,-0.04519391336147953,-0.26,1980,10
1500_2000m,1980,11,-0.3633401664486325,-0.1,1980,11
1500_2000m,1980,12,0.6373403772617375,0.05,1980,12
1500_2000m,1981,1,-0.1976018980327457,0.13,1982,1
1500_2000m,1981,2,0.0373503461942479,-0.17,1982,2
1500_2000m,1981,3,0.09752332530834844,0.13,1982,3
1500_2000m,1981,4,0.8617376738083823,0.21,1982,4
1500_2000m,1981,5,0.4513558722309421,0.45,1982,5
1500_2000m,1981,10,0.038290229056704275,-0.3,1981,10
1500_2000m,1981,11,-0.6138088794264452,-0.41,1981,11
1500_2000m,1981,12,-0.6365884418017275,-0.2,1981,12
1500_2000m,1982,1,-0.02814509746468458,2.35,1983,1
1500_2000m,1982,2,-0.2528951723923109,1.94,1983,2
1500_2000m,1982,3,0.17791623266667894,1.38,1983,3
1500_2000m,1982,4,0.48574069724152075,0.95,1983,4
1500_2000m,1982,5,-0.21799810698302288,0.9,1983,5
1500_2000m,1982,10,-0.22459314899326216,1.99,1982,10
1500_2000m,1982,11,0.0734687865070788,1.92,1982,11
1500_2000m,1982,12,0.04113409742276485,2.2,1982,12
1500_2000m,1983,1,-0.31962828447590236,-0.67,1984,1
1500_2000m,1983,2,-1.2559861870179208,-0.19,1984,2
1500_2000m,1983,3,-0.008380323392599441,-0.52,1984,3
1500_2000m,1983,4,-0.1932994295401122,-0.68,1984,4
1500_2000m,1983,5,0.24449802741600662,-0.73,1984,5
1500_2000m,1983,10,-0.9618083294361205,-1.16,1983,10
1500_2000m,1983,11,-0.12140779703150283,-1.29,1983,11
1500_2000m,1983,12,0.6020046733115689,-1.03,1983,12
1500_2000m,1984,1,-0.19810186395984491,-1.16,1985,1
1500_2000m,1984,2,0.12201056934634377,-0.72,1985,2
1500_2000m,1984,3,0.11775096432282012,-0.79,1985,3
1500_2000m,1984,4,0.567548432625487,-1.18,1985,4
1500_2000m,1984,5,-0.3879713620003805,-1.03,1985,5
1500_2000m,1984,10,1.2092580822045371,-0.67,1984,10
1500_2000m,1984,11,0.9956408108886817,-1.19,1984,11
1500_2000m,1984,12,-0.20752252143975863,-1.34,1984,12
1500_2000m,1985,1,0.16699057239383763,-0.66,1986,1
1500_2000m,1985,2,0.3775219076486117,-0.71,1986,2
1500_2000m,1985,3,0.533901917577163,-0.42,1986,3
1500_2000m,1985,4,-0.03806296123276884,-0.33,1986,4
1500_2000m,1985,5,0.8398609189789367,-0.53,1986,5
1500_2000m,1985,10,0.843032570416398,-0.49,1985,10
1500_2000m,1985,11,0.6931084382128266,-0.37,1985,11
1500_2000m,1985,12,0.4464194465792603,-0.41,1985,12
1500_2000m,1986,1,0.016589093430332054,1.14,1987,1
1500_2000m,1986,2,-0.06708000331874138,1.13,1987,2
1500_2000m,1986,3,0.36077264199916054,0.98,1987,3
1500_2000m,1986,4,-0.48776112203170874,0.58,1987,4
1500_2000m,1986,5,-0.9503552139230436,0.62,1987,5
1500_2000m,1986,10,0.13369036149211308,0.81,1986,10
1500_2000m,1986,11,0.8423944154339218,1.01,1986,11
1500_2000m,1986,12,0.34426141364747076,1.12,1986,12
1500_2000m,1987,1,0.011067488395946052,0.9,1988,1
1500_2000m,1987,2,-0.2773146513725437,0.28,1988,2
1500_2000m,1987,3,0.19111983171089694,0.1,1988,3
1500_2000m,1987,4,-0.23978374333636304,-0.44,1988,4
1500_2000m,1987,5,-0.7758411111361163,-1.25,1988,5
1500_2000m,1987,10,-0.36117497447563746,1.24,1987,10
1500_2000m,1987,11,-0.55085834957745,1.07,1987,11
1500_2000m,1987,12,-0.3779252480808632,0.94,1987,12
1500_2000m,1988,1,1.1097684584398517,-1.97,1989,1
1500_2000m,1988,2,1.0034322807657086,-1.47,1989,2
1500_2000m,1988,3,1.131714888566318,-1.21,1989,3
1500_2000m,1988,4,0.9046873759601657,-1.08,1989,4
1500_2000m,1988,5,0.35039406958321384,-0.88,1989,5
1500_2000m,1988,10,-0.12471152147578231,-1.9,1988,10
1500_2000m,1988,11,-0.13950748426558246,-2.05,1988,11
1500_2000m,1988,12,0.3230011493185554,-1.96,1988,12
1500_2000m,1989,1,1.113908817698383,0.01,1990,1
1500_2000m,1989,2,1.054952563552725,0.21,1990,2
1500_2000m,1989,3,0.5324617716404813,0.04,1990,3
1500_2000m,1989,4,0.8549297126677184,0.08,1990,4
1500_2000m,1989,5,1.1718947788295289,0.08,1990,5
1500_2000m,1989,10,-0.42083061375704195,-0.4,1989,10
1500_2000m,1989,11,0.7982110521338027,-0.45,1989,11
1500_2000m,1989,12,0.8962470698706438,-0.13,1989,12
1500_2000m,1990,1,0.7532842828967415,0.49,1991,1
1500_2000m,1990,2,-0.8542868765491971,0.32,1991,2
1500_2000m,1990,3,0.06564705562913134,0.03,1991,3
1500_2000m,1990,4,0.1828834711579935,0.19,1991,4
1500_2000m,1990,5,-0.1698070850576302,0.26,1991,5
1500_2000m,1990,10,0.46227214241244596,0.21,1990,10
1500_2000m,1990,11,1.048333445778594,0.1,1990,11
1500_2000m,1990,12,1.4980808716606238,0.35,1990,12
1500_2000m,1991,1,-0.9885753221789889,1.84,1992,1
1500_2000m,1991,2,-0.47917702413096513,1.78,1992,2
1500_2000m,1991,3,-0.666924208548733,1.38,1992,3
1500_2000m,1991,4,-0.45867912946847705,1.2,1992,4
1500_2000m,1991,5,-0.16439223441062098,1.04,1992,5
1500_2000m,1991,10,0.8570011952444782,0.86,1991,10
1500_2000m,1991,11,0.5970042399213894,1.2,1991,11
1500_2000m,1991,12,-1.0178295603462573,1.69,1991,12
1500_2000m,1992,1,0.7425711365430263,0.14,1993,1
1500_2000m,1992,2,0.5670973207996844,0.41,1993,2
1500_2000m,1992,3,0.28245304817078704,0.39,1993,3
1500_2000m,1992,4,0.1004108599735146,0.59,1993,4
